Batch,File,Repository,Commit SHA,Description,is_pure_rename
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,fbd006eb4a5a9f56695798c952486ab9acf67b24,Rename Variable length : int to sLen : int in method public writeBytes(s String) : void from class eu.stratosphere.nephele.services.memorymanager.spi.DefaultDataOutputView,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,f8cef27b90fd1989dac1a4e7633fbed94dec2724,Rename Variable ev : ExecutionVertex to vertex : ExecutionVertex in method public checkAndUpdateJobStatus(latestStateChange ExecutionState) : void from class eu.stratosphere.nephele.executiongraph.ExecutionGraph,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,a7a40541e496d0170c034a6626ccf3cc537d8a9d,Rename Variable c : Class<? extends Record> to type : Class<? extends Record> in method public read(in DataInput) : void from class eu.stratosphere.nephele.execution.Environment,No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,a7a40541e496d0170c034a6626ccf3cc537d8a9d,Rename Variable gateClassName : String to typeClassName : String in method public read(in DataInput) : void from class eu.stratosphere.nephele.execution.Environment,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,18e70c729776a52ca10f2383ebcf1a9840627b0f,Rename Variable element : CircularElement to cached : CircularElement in method public go() : void from class eu.stratosphere.pact.runtime.sort.UnilateralSortMerger.SpillingThread,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Variable vertex : ExecutionVertex to targetVertex : ExecutionVertex in method public lookupConnectionInfo(caller InstanceConnectionInfo, jobID JobID, sourceChannelID ChannelID) : ConnectionInfoLookupResponse from class eu.stratosphere.nephele.jobmanager.JobManager",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Variable sizeOfChannelID : int to sizeOfID : int in method private readAndCheckID(fileInputStream FileInputStream, expectedID ID) : void from class eu.stratosphere.nephele.taskmanager.bytebuffered.TransferEnvelopeSerializerTest",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Variable channelid : byte[] to id : byte[] in method private readAndCheckID(fileInputStream FileInputStream, expectedID ID) : void from class eu.stratosphere.nephele.taskmanager.bytebuffered.TransferEnvelopeSerializerTest",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,"Rename Variable seg : MemorySegment to mseg : MemorySegment in method public UnilateralSortMerger(memoryManager MemoryManager, ioManager IOManager, totalMemory long, ioMemory long, numSortBuffers int, maxNumFileHandles int, keySerialization SerializationFactory<K>, valueSerialization SerializationFactory<V>, keyComparator Comparator<K>, reader Reader<KeyValuePair<K,V>>, parentTask AbstractTask) from class eu.stratosphere.pact.runtime.sort.UnilateralSortMerger",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c8e1ba93c14dde92c1dafa568f51a4c8c6745877,"Rename Variable channelsToMerge : ArrayList<Channel.ID> to channelsToMergeThisStep : ArrayList<Channel.ID> in method protected mergeChannelList(channelIDs List<Channel.ID>, writeBuffers List<MemorySegment>, memorySize long) : List<Channel.ID> from class eu.stratosphere.pact.runtime.sort.UnilateralSortMerger",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,580848888816479cce85dc0bdd42e9e59accd952,Rename Variable splits : FileInputSplit[] to splitIterator : Iterator<FileInputSplit> in method public invoke() : void from class eu.stratosphere.nephele.io.library.DirectoryReader,No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,580848888816479cce85dc0bdd42e9e59accd952,Rename Variable splits : FileInputSplit[] to splitIterator : Iterator<FileInputSplit> in method public invoke() : void from class eu.stratosphere.nephele.io.library.FileLineReader,No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,580848888816479cce85dc0bdd42e9e59accd952,Rename Variable splits : FileInputSplit[] to splitIterator : Iterator<FileInputSplit> in method public invoke() : void from class eu.stratosphere.pact.runtime.task.DataSourceTask,No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,41d7ea655de5345c022932a561775bd43d432bd7,Rename Variable finished : boolean to allRead : boolean in method public run() : void from class eu.stratosphere.pact.runtime.resettable.BlockResettableIterator.BlockFetcher,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,41d7ea655de5345c022932a561775bd43d432bd7,Rename Variable e1 : InterruptedException to iex : InterruptedException in method public run() : void from class eu.stratosphere.pact.runtime.resettable.BlockResettableIterator.BlockFetcher,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,41d7ea655de5345c022932a561775bd43d432bd7,"Rename Variable se1 : ServiceException to t1 : Throwable in method private runBlocked(memoryManager MemoryManager, ioManager IOManager, innerReader RecordReader<KeyValuePair<Key,Value>>, outerReader RecordReader<KeyValuePair<Key,Value>>) : void from class eu.stratosphere.pact.runtime.task.CrossTask",No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,41d7ea655de5345c022932a561775bd43d432bd7,"Rename Variable se2 : ServiceException to t2 : Throwable in method private runBlocked(memoryManager MemoryManager, ioManager IOManager, innerReader RecordReader<KeyValuePair<Key,Value>>, outerReader RecordReader<KeyValuePair<Key,Value>>) : void from class eu.stratosphere.pact.runtime.task.CrossTask",No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,41d7ea655de5345c022932a561775bd43d432bd7,"Rename Variable se : ServiceException to t : Throwable in method private runBlocked(memoryManager MemoryManager, ioManager IOManager, innerReader RecordReader<KeyValuePair<Key,Value>>, outerReader RecordReader<KeyValuePair<Key,Value>>) : void from class eu.stratosphere.pact.runtime.task.CrossTask",No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,41d7ea655de5345c022932a561775bd43d432bd7,"Rename Variable se : ServiceException to t : Throwable in method private runBlocked(memoryManager MemoryManager, ioManager IOManager, innerReader RecordReader<KeyValuePair<Key,Value>>, outerReader RecordReader<KeyValuePair<Key,Value>>) : void from class eu.stratosphere.pact.runtime.task.CrossTask",No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,41d7ea655de5345c022932a561775bd43d432bd7,"Rename Variable se : ServiceException to t : Throwable in method private runBlocked(memoryManager MemoryManager, ioManager IOManager, innerReader RecordReader<KeyValuePair<Key,Value>>, outerReader RecordReader<KeyValuePair<Key,Value>>) : void from class eu.stratosphere.pact.runtime.task.CrossTask",No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,584d1fb543c9bc89d12d14a897ca1cfec9bdbfd5,"Rename Variable type : InstanceType to entry : Map.Entry<InstanceType,Integer> in method private requestInstances(executionGraph ExecutionGraph) : void from class eu.stratosphere.nephele.jobmanager.scheduler.queue.QueueScheduler",No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,10621059e75e990dc8b9fdd8dc39214282835a44,"Rename Variable valResettableIterator : SpillingResettableIterator<Value> to innerValResettableIterator : SpillingResettableIterator<Value> in method private crossValues(key Key, values Iterator<Value>, out Collector<Key,Value>) : void from class eu.stratosphere.pact.runtime.task.SelfMatchTask",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,0e6bf3204b6c4f2683581e68a195371b019997e8,Rename Variable outerVal : Value to outVal : Value in method public next() : Value from class eu.stratosphere.pact.runtime.task.SelfMatchTask.BufferIncludingIterator,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c9723915360fdfc5018d6d12eab7717ad0a0a336,"Rename Variable v1ResettableIterator : SpillingResettableIterator<Value> to v1ResettableIt : SpillingResettableIterator<Value> in method private crossValues(key Key, values1 Iterator<Value>, values2 Iterator<Value>) : void from class eu.stratosphere.pact.runtime.task.MatchTask",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,248181f5cec99069f532545604ba6cf143806be3,Rename Variable fbme : FileBufferManagerEntry to writableSpillingFile : WritableSpillingFile in method public getFileChannelForWriting(sourceChannelID ChannelID) : FileChannel from class eu.stratosphere.nephele.io.channels.FileBufferManager,No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,248181f5cec99069f532545604ba6cf143806be3,Rename Variable fbme : FileBufferManagerEntry to groupObject : Object in method private getGroupObject(sourceChannelID ChannelID) : Object from class eu.stratosphere.nephele.io.channels.FileBufferManager,No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,b25a688f8b3079d425a8b4611449524c21018841,"Rename Variable v2 : Value to vN : Value in method private cross1withNValues(key Key, val1 Value, valsN Iterator<Value>, firstInputNValues boolean) : void from class eu.stratosphere.pact.runtime.task.MatchTask",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,b25a688f8b3079d425a8b4611449524c21018841,"Rename Variable v1ResettableIt : SpillingResettableIterator<Value> to spillIt : SpillingResettableIterator<Value> in method private crossMwithNValues(key Key, blockVals Reader<Value>, spillVals Reader<Value>, spillFirstInput boolean) : void from class eu.stratosphere.pact.runtime.task.MatchTask",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,b25a688f8b3079d425a8b4611449524c21018841,"Rename Variable v2BlockedIt : BlockResettableIterator<Value> to blockIt : BlockResettableIterator<Value> in method private crossMwithNValues(key Key, blockVals Reader<Value>, spillVals Reader<Value>, spillFirstInput boolean) : void from class eu.stratosphere.pact.runtime.task.MatchTask",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,4f36be1be249bbc9c686d5c25b00e79644430933,Rename Variable eg : ExecutionGraph to mg : ManagementGraph in method public getManagementGraph(jobID JobID) : ManagementGraph from class eu.stratosphere.nephele.jobmanager.JobManager,No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2ed8061656183bbccaa809606041c91fb9dca9a2,"Rename Variable parallelDegree : int to replicationFactor : int in method public getBroadcastCost(conn PactConnection, costs Costs) : void from class eu.stratosphere.pact.compiler.costs.FallbackCostEstimator",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2ed8061656183bbccaa809606041c91fb9dca9a2,"Rename Variable oc : long to ic : long in method public getLocalSelfNestedLoopCost(node OptimizerNode, input PactConnection, bufferSize int, costs Costs) : void from class eu.stratosphere.pact.compiler.costs.FallbackCostEstimator",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2ed8061656183bbccaa809606041c91fb9dca9a2,"Rename Variable cost : long to estOutShipSize : long in method public getBroadcastCost(conn PactConnection, costs Costs) : void from class eu.stratosphere.pact.compiler.costs.FixedSizeClusterCostEstimator",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2ed8061656183bbccaa809606041c91fb9dca9a2,"Rename Variable parallelism : int to replicationFactor : int in method public getBroadcastCost(conn PactConnection, costs Costs) : void from class eu.stratosphere.pact.compiler.costs.FixedSizeClusterCostEstimator",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2ed8061656183bbccaa809606041c91fb9dca9a2,"Rename Variable oc : long to ic : long in method public getLocalSortSelfNestedLoopCost(node OptimizerNode, input PactConnection, bufferSize int, costs Costs) : void from class eu.stratosphere.pact.compiler.costs.FixedSizeClusterCostEstimator",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2ed8061656183bbccaa809606041c91fb9dca9a2,"Rename Variable oc : long to ic : long in method public getLocalSortSelfNestedLoopCost(node OptimizerNode, input PactConnection, bufferSize int, costs Costs) : void from class eu.stratosphere.pact.compiler.costs.FallbackCostEstimator",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2ed8061656183bbccaa809606041c91fb9dca9a2,"Rename Variable oc : long to ic : long in method public getLocalSortSelfNestedLoopCost(node OptimizerNode, input PactConnection, bufferSize int, costs Costs) : void from class eu.stratosphere.pact.compiler.costs.FallbackCostEstimator",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,b16f803c16401669da647b04a98f0233c47ea2f4,Rename Variable numInKeys : long to estNumStubCalls : long in method public computeOutputEstimates(statistics DataStatistics) : void from class eu.stratosphere.pact.compiler.plan.CoGroupNode,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,fe604eb5115e3ba24b0f26a2b5e642638c6cc256,"Rename Variable convertedTypes : List<OutputBase> to childTypes : List<OutputBase> in method public handleRecursively(navigator Navigator<InputType>, in InputType, params Object...) : OutputBase from class eu.stratosphere.reflect.TypeSpecificHandler",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,d50bd1140a94c8314a674da52e452bb86d270f41,Rename Variable jarPath : String to action : String in method private parseParameters(args String[]) : void from class eu.stratosphere.pact.client.CliFrontend,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,d50bd1140a94c8314a674da52e452bb86d270f41,Rename Variable pactArgs : String[] to params : String[] in method private parseParameters(args String[]) : void from class eu.stratosphere.pact.client.CliFrontend,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,d50bd1140a94c8314a674da52e452bb86d270f41,Rename Variable descr : String to assemblerClass : String in method private run(args String[]) : void from class eu.stratosphere.pact.client.CliFrontend,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,d50bd1140a94c8314a674da52e452bb86d270f41,Rename Variable jar : File to jarFile : File in method private run(args String[]) : void from class eu.stratosphere.pact.client.CliFrontend,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,d50bd1140a94c8314a674da52e452bb86d270f41,Rename Variable prog : PactProgram to program : PactProgram in method private run(args String[]) : void from class eu.stratosphere.pact.client.CliFrontend,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2e2e3f1ab0bbcd57b177d3448e7f243935c97dc4,"Rename Variable recentJobValue : RecentJobValue to recentJobEvent : RecentJobEvent in method private updateRecentJobEvent(jobID JobID, jobName String, isProfilingEnabled boolean, jobStatus JobStatus) : void from class eu.stratosphere.nephele.jobmanager.EventCollector",No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,8bc11eba24f4b377e08c34a486aa57de3e602aae,Rename Variable je : NewJobEvent to rje : RecentJobEvent in method private list(args String[]) : void from class eu.stratosphere.pact.client.CliFrontend,No
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,8399dd59ce02fbe22ed3b2ee5a490a53e829071d,"Rename Variable ex : ParseException to e : ParseException in method public map(key PactInteger, value Tuple, out Collector<PactInteger,Tuple>) : void from class eu.stratosphere.pact.example.relational.TPCHQuery4.LiFilter",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,aa1ff3d0386e8bb1c6cbb8624777f17f7b080e5b,"Rename Variable index : int to physicalPosition : int in method public getKeyValuePair(target KeyValuePair<K,V>, logicalPosition int) : void from class eu.stratosphere.pact.runtime.sort.BufferSortableGuaranteed",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,aa1ff3d0386e8bb1c6cbb8624777f17f7b080e5b,Rename Variable offset : int to offsetPosition : int in method public writeToChannel(writer Writer) : void from class eu.stratosphere.pact.runtime.sort.BufferSortableGuaranteed,Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,aa1ff3d0386e8bb1c6cbb8624777f17f7b080e5b,"Rename Variable offset : int to offsetPosition : int in method public writeToChannel(writer Writer, start int, num int) : void from class eu.stratosphere.pact.runtime.sort.BufferSortableGuaranteed",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,aa1ff3d0386e8bb1c6cbb8624777f17f7b080e5b,"Rename Variable offseti : int to offsetPositionI : int in method public compare(i int, j int) : int from class eu.stratosphere.pact.runtime.sort.BufferSortableGuaranteed",Yes
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,aa1ff3d0386e8bb1c6cbb8624777f17f7b080e5b,"Rename Variable offsetj : int to offsetPositionJ : int in method public compare(i int, j int) : int from class eu.stratosphere.pact.runtime.sort.BufferSortableGuaranteed",Yes
