Batch,File,Repository,Commit SHA,Description
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,cb7e8e6e30fa349874c6a93080c88c6d6a10dc25,"Rename Parameter byteBufferedChannelManager : ByteBufferedChannelManager to transferEnvelopeDispatcher : TransferEnvelopeDispatcher in method public ByteBufferedInputChannelWrapper(byteBufferedInputChannel AbstractByteBufferedInputChannel<? extends Record>, transferEnvelopeDispatcher TransferEnvelopeDispatcher, readBufferProvider ReadBufferProvider) from class eu.stratosphere.nephele.taskmanager.bytebuffered.ByteBufferedInputChannelWrapper"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,cb7e8e6e30fa349874c6a93080c88c6d6a10dc25,"Rename Parameter networkChannelManager : ByteBufferedChannelManager to networkConnectionManager : NetworkConnectionManager in method public IncomingConnectionThread(networkConnectionManager NetworkConnectionManager, isListeningThread boolean, listeningAddress InetSocketAddress) from class eu.stratosphere.nephele.taskmanager.bytebuffered.IncomingConnectionThread"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,cb7e8e6e30fa349874c6a93080c88c6d6a10dc25,"Rename Parameter byteBufferedChannelManager : ByteBufferedChannelManager to networkConnectionManager : NetworkConnectionManager in method public OutgoingConnection(networkConnectionManager NetworkConnectionManager, connectionAddress InetSocketAddress, connectionThread OutgoingConnectionThread, numberOfConnectionRetries int) from class eu.stratosphere.nephele.taskmanager.bytebuffered.OutgoingConnection"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,cb7e8e6e30fa349874c6a93080c88c6d6a10dc25,"Rename Parameter byteBufferedChannelManager : ByteBufferedChannelManager to readBufferProvider : ReadBufferProvider in method public TransferEnvelopeDeserializer(readBufferProvider ReadBufferProvider, readsFromCheckpoint boolean) from class eu.stratosphere.nephele.taskmanager.bytebuffered.TransferEnvelopeDeserializer"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,cb7e8e6e30fa349874c6a93080c88c6d6a10dc25,"Rename Parameter byteBufferedChannelManager : ByteBufferedChannelManager to networkConnectionManager : NetworkConnectionManager in method public recover(networkConnectionManager NetworkConnectionManager, fileBufferManager FileBufferManager) : void from class eu.stratosphere.nephele.taskmanager.checkpointing.ChannelCheckpoint"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Parameter targetChannelID : ChannelID to sourceChannelID : ChannelID in method public lookupConnectionInfo(caller InstanceConnectionInfo, jobID JobID, sourceChannelID ChannelID) : ConnectionInfoLookupResponse from class eu.stratosphere.nephele.jobmanager.JobManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Parameter targetChannelID : ChannelID to sourceChannelID : ChannelID in method public lookupConnectionInfo(caller InstanceConnectionInfo, jobID JobID, sourceChannelID ChannelID) : ConnectionInfoLookupResponse from class eu.stratosphere.nephele.protocols.ChannelLookupProtocol"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,Rename Parameter channelID : ChannelID to sourceChannelID : ChannelID in method public getNumberOfQueuedEnvelopesFromChannel(sourceChannelID ChannelID) : int from class eu.stratosphere.nephele.taskmanager.bytebuffered.OutgoingConnection
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,Rename Parameter channelID : ChannelID to sourceChannelID : ChannelID in method public dropAllQueuedEnvelopesFromChannel(sourceChannelID ChannelID) : void from class eu.stratosphere.nephele.taskmanager.bytebuffered.OutgoingConnection
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Parameter target : ChannelID to jobID : JobID in method public TransferEnvelope(sequenceNumber int, jobID JobID, source ChannelID) from class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelope"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Parameter channelID : ChannelID to id : ID in method private writeID(writableByteChannel WritableByteChannel, id ID) : boolean from class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeSerializer"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,"Rename Parameter expectedChannelID : ChannelID to expectedID : ID in method private readAndCheckID(fileInputStream FileInputStream, expectedID ID) : void from class eu.stratosphere.nephele.taskmanager.bytebuffered.TransferEnvelopeSerializerTest"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,5816f712f7152d2829545adca504bb913270f422,Rename Parameter memoryBackedBuffer : Buffer to destinationBuffer : Buffer in method public copyToBuffer(destinationBuffer Buffer) : void from class eu.stratosphere.nephele.io.channels.Buffer
